parent,child
h4,g__Cellulophaga|s__lytica
h3,g__Peribacillus|s__butanolivorans
c__Bacilli,g__Metabacillus|s__litoralis
h5,g__Bifidobacterium|s__scardovii
h8,g__Bacillus|s__sp. Y1
h5,g__Microbulbifer|s__thermotolerans
h2,g__Citrobacter|s__freundii complex sp. CFNIH9
c__Bacilli,g__Pediococcus|s__claussenii
h5,g__Gordonia|s__sp. YC-JH1
h6,g__Furfurilactobacillus|s__Lactobacillus rossiae
h7,g__Francisella|s__sp. MA067296
h2,g__Pedobacter|s__sp. BG5
h9,g__Staphylococcus|s__argenteus
h8,g__Comamonas|s__koreensis
h0,g__Caldithrix|s__abyssi
c__Gammaproteobacteria,g__Enterobacter|s__sp. N18-03635
0,g__Aequorivita|s__sp. H23M31
h7,g__Arthrobacter|s__sp. Rue61a
h7,g__Proteus|s__sp. ZN5
h9,g__Pseudomonas|s__koreensis
h1,g__Mycobacterium|s__conspicuum
h8,g__Mycolicibacterium|s__helvum
h6,g__Rhodococcus|s__sp. PBTS 2
h2,g__Stenotrophomonas|s__indicatrix
h7,g__Pseudomonas|s__sp. R2-60-08W
h2,g__Halomicrobium|s__sp. LC1Hm
h1,g__Limnospira|s__indica
h4,g__Myroides|s__profundi
h2,g__Stanieria|s__sp. NIES-3757
h4,g__Corynebacterium|s__kroppenstedtii
h6,g__Sulfuritalea|s__hydrogenivorans
h7,g__Bacillus|s__sp. S3
h6,g__Staphylococcus|s__pettenkoferi
h3,g__Chania|s__multitudinisentens
h0,g__Frischella|s__perrara
h6,g__Rodentibacter|s__pneumotropicus
h8,g__Treponema|s__denticola
c__Halobacteria,g__Haloquadratum|s__walsbyi
h9,g__Thermus|s__sp. 4C
h6,g__Methanosarcina|s__sp. Kolksee
h3,g__Anaerococcus|s__prevotii
h0,g__Erwinia|s__sp. Ejp617
h3,g__Lactobacillus|s__acidophilus
h1,g__Aquisphaera|s__giovannonii
h4,g__Croceibacter|s__atlanticus
h5,g__Dietzia|s__sp. DQ12-45-1b
h6,g__Chryseobacterium|s__sp. cx-624
c__Ktedonobacteria,g__Ktedonosporobacter|s__rubrisoli
h0,g__Thermococcus|s__sp. SY113
h0,g__Candidatus Profftella|s__armatura
h4,g__Mycobacterium|s__florentinum
h2,g__Algoriphagus|s__sanaruensis
h3,g__Pontibacter|s__actiniarum
h4,g__Pseudomonas|s__sp. S1-A32-2
h7,g__Pyrobaculum|s__islandicum
h1,g__Caldilinea|s__aerophila
h5,g__Bradyrhizobium|s__cosmicum
h5,g__Streptomyces|s__sp. ICC1
h6,g__Nocardiopsis|s__dassonvillei
h4,g__Mucilaginibacter|s__ginsenosidivorax
h2,g__Flavobacterium|s__alkalisoli
h9,g__Rathayibacter|s__iranicus
h0,g__Actinoplanes|s__derwentensis
h0,g__Capnocytophaga|s__sp. oral taxon 323
c__Bacilli,g__Lactobacillus|s__gallinarum
h4,g__Aminomonas|s__paucivorans
h9,g__Aggregatibacter|s__actinomycetemcomitans
MucinMucusGlycoproteinMacromoleculedegradation,g__Bifidobacterium|s__breve
h4,g__Geobacter|s__anodireducens
c__Gammaproteobacteria,g__Otariodibacter|s__oris
h6,g__Roseitalea|s__porphyridii
h2,g__Rhizobium|s__sp. NT-26
h2,g__Rhizobium|s__rhizoryzae
h2,g__Phocaeicola|s__salanitronis
c__Bacteroidia,g__Odoribacter|s__splanchnicus
h8,g__Borrelia|s__recurrentis
h9,g__Corynebacterium|s__sp. ATCC 6931
h5,g__Parasphingopyxis|s__sp. CP4
h3,g__Candidatus Korarchaeum|s__cryptofilum
h1,g__Arthrospira|s__platensis
h4,g__Candidatus Hoaglandella|s__endobia
h5,g__Mesorhizobium|s__sp. NZP2298
h8,g__Scytonema|s__sp. NIES-4073
h0,g__Enterobacter|s__ludwigii
h0,g__Janthinobacterium|s__agaricidamnosum
h9,g__Lentibacillus|s__sp. CBA3610
h6,g__Thiobacillus|s__denitrificans
h9,g__Vibrio|s__cidicii
h1,g__Serratia|s__sp. KUDC3025
h3,g__Candidatus Promineofilum|s__breve
RaffinoseConsumptionimport,g__Bifidobacterium|s__angulatum
h1,g__Rhodococcus|s__ruber
h7,g__Halorubrum|s__sp. RHB-C
h2,g__Thauera|s__aromatica
h7,g__Streptomyces|s__sp. 604F
h8,g__Nonlabens|s__spongiae
h9,g__Microbacterium|s__sp. PM5
h9,g__Gordonia|s__insulae
h9,g__Actinoplanes|s__teichomyceticus
h2,g__Azoarcus|s__sp. DN11
h0,g__Pseudomonas|s__taiwanensis
h0,g__Staphylococcus|s__capitis
h3,g__Methanothermobacter|s__marburgensis
h9,g__Plantactinospora|s__sp. KBS50
c__,g__Anabaenopsis|s__circularis
h7,g__Lentilactobacillus|s__Lactobacillus kefiri
h2,g__Shewanella|s__benthica
h0,g__Pseudomonas|s__pelagia
h1,g__Rhizobium|s__flavum
h8,g__Celeribacter|s__marinus
h0,g__Fervidobacterium|s__islandicum
h2,g__Agromyces|s__sp. LHK192
h2,g__Xenorhabdus|s__hominickii
h6,g__Leuconostoc|s__gelidum
h8,g__Geobacter|s__metallireducens
h8,g__Enterobacter|s__sp. 18A13
h5,g__Nonomuraea|s__sp. ATCC 55076
LactoseConsumptionimport,g__Odoribacter|s__splanchnicus
h9,g__Pseudomonas|s__xinjiangensis
h9,g__Nostoc|s__sp. PCC 7524
h2,g__Salinibaculum|s__litoreum
h7,g__Candidatus Annandia|s__Enterobacteriaceae endosymbiont of Plateumaris braccata
h1,g__Cronobacter|s__sakazakii
h3,g__Dehalococcoides|s__sp. UCH007
h8,g__Leptospira|s__mayottensis
h5,g__Paraoceanicella|s__profunda
h5,g__Arthrobacter|s__sp. J3.37
h2,g__Allofrancisella|s__inopinata
h8,g__Achromobacter|s__sp. B7
h7,g__Peptoclostridium|s__acidaminophilum
h9,g__Frankia|s__inefficax
h4,g__Heliobacterium|s__modesticaldum
h2,g__Paenibacillus|s__lutimineralis
h7,g__Ectothiorhodospira|s__sp. BSL-9
h7,g__Xanthomonas|s__fragariae
h2,g__Actinobacillus|s__pleuropneumoniae
h4,g__Vibrio|s__aphrogenes
h1,g__Streptomyces|s__qinzhouensis
c__Gammaproteobacteria,g__Arsenophonus|s__nasoniae
h1,g__Sediminicola|s__sp. YIK13
AcetoneProductionexport,g__Clostridium|s__beijerinckii
h6,g__Paenibacillus|s__polymyxa
h9,g__Arthrobacter|s__sp. ZXY-2
h3,g__Streptomyces|s__tsukubensis
h5,g__Arcobacter|s__suis
h1,g__Streptomyces|s__vietnamensis
c__Gammaproteobacteria,g__Pseudomonas|s__moraviensis
h2,g__Cloacibacillus|s__porcorum
h5,g__Pseudomonas|s__sp. R2-60-08W
h1,g__Bacteroides|s__coprosuis
h8,g__Gordonibacter|s__pamelaeae
h3,g__Kinneretia|s__sp. DAIF2
c__Epsilonproteobacteria,g__Campylobacter|s__lari
h0,g__Paraburkholderia|s__caffeinilytica
127,g__Spirochaeta|s__africana
h7,g__Cellulophaga|s__lytica
h1,g__Neisseria|s__zoodegmatis
h0,g__Caldicellulosiruptor|s__saccharolyticus
TaurocholateConsumptionimport,g__Clostridium|s__perfringens
h4,g__Streptomyces|s__noursei
SuccinateProductionexport,g__Clostridium|s__beijerinckii
h5,g__Desulfopila|s__sp. IMCC35004
h0,g__Burkholderia|s__vietnamiensis
ValeratePentanoicacidPentanoateConsumptionimport,g__Syntrophobacter|s__fumaroxidans
h4,g__Protaetiibacter|s__sp. SSC-01
h7,g__Curvibacter|s__sp. AEP1-3
h0,g__Magnetococcus|s__marinus
h8,g__Aquimarina|s__sp. BL5
h8,g__Orrella|s__dioscoreae
h9,g__Citrobacter|s__sp. RHBSTW-00535
h8,g__Lelliottia|s__Enterobacteriaceae endosymbiont of Donacia semicuprea
h5,g__Frankia|s__sp. EAN1pec
h7,g__Mogibacterium|s__diversum
c__,g__Synechococcus|s__sp. MEDNS5
c__Gammaproteobacteria,g__Pseudomonas|s__sp. ACM7
NiacinVitaminB3NicotinicacidNicotinateNicotinamideVitaminB3Consumptionimportproductionexport,g__Escherichia|s__coli
h0,g__Paenibacillus|s__sp. DCT19
h6,g__Corynebacterium|s__vitaeruminis
h1,g__Eikenella|s__corrodens
c__Actinobacteria,g__Schaalia|s__sp. JY-X169
h9,g__Sphingobium|s__sp. MI1205
h3,g__Thermanaerovibrio|s__acidaminovorans
c__Alphaproteobacteria,g__Altererythrobacter|s__sp. ZODW24
h5,g__Campylobacter|s__rectus
h3,g__Enterobacter|s__bugandensis
h8,g__Burkholderia|s__cepacia
h4,g__Pseudomonas|s__sp. S34
h8,g__Adhaeribacter|s__swui
h8,g__Stenotrophomonas|s__sp. G4
h9,g__Listeria|s__grayi
h1,g__Polaribacter|s__haliotis
h9,g__Aerosticca|s__soli
h7,g__Mycobacterium|s__liflandii
h1,g__Streptococcus|s__ferus
h6,g__Hungateiclostridium|s__saccincola
h0,g__Hymenobacter|s__sedentarius
h3,g__Vibrio|s__navarrensis
1,g__Acutalibacter|s__muris
h2,g__Methylophaga|s__nitratireducenticrescens
c__Actinobacteria,g__Rhodococcus|s__opacus
h1,g__Marinobacterium|s__sp. LSUCC0821
h1,g__Silvanigrella|s__aquatica
h3,g__Pantoea|s__sp. SM3640
h8,g__Kaistella|s__Chryseobacterium haifense
h8,g__Salinibacterium|s__sp. CGMCC 1.16371
h4,g__Rickettsia|s__philipii
h7,g__Paenibacillus|s__sp. FSL H7-0357
h9,g__Haemophilus|s__pittmaniae
h6,g__Myxococcus|s__hansupus
0,g__Blastomonas|s__fulva
52,g__Desulfosporosinus|s__youngiae
h4,g__Kangiella|s__sediminilitoris
112,g__Devosia|s__sp. 1566
h6,g__Pandoraea|s__vervacti
h9,g__Methanocella|s__conradii
h4,g__Alienimonas|s__californiensis
h2,g__Flavobacterium|s__sp. HYN0086
h2,g__Candidatus Arthromitus|s__sp. SFB-mouse
h2,g__Burkholderia|s__sp. PAMC 26561
h2,g__Marinobacter|s__sp. LV10R510-11A
h2,g__Fuerstia|s__marisgermanicae
h0,g__Hymenobacter|s__sp. HDW8
h8,g__Citrobacter|s__freundii
h9,g__Stenotrophomonas|s__sp. pho
276,g__Bordetella|s__petrii
h4,g__Shewanella|s__baltica
15,g__Maribacter|s__sp. HTCC2170
c__Flavobacteriia,g__Dokdonia|s__sp. PRO95
c__Gammaproteobacteria,g__Pseudomonas|s__sp. ATCC 43928
h4,g__Cylindrospermum|s__stagnale
h1,g__Aeromonas|s__sp. Ne-1
h0,g__Thermococcus|s__sp. 5-4
h1,g__Cupriavidus|s__sp. USMAHM13
h0,g__Elizabethkingia|s__ursingii
h1,g__Bordetella|s__holmesii
h3,g__Cupriavidus|s__basilensis
D-FructoseFructoseConsumptionimport,g__Streptococcus|s__vestibularis
h7,g__Francisella|s__marina
h6,g__Herbaspirillum|s__hiltneri
h5,g__Citrobacter|s__amalonaticus
h0,g__Ligilactobacillus|s__Lactobacillus animalis
h5,g__Methanobacterium|s__paludis
h4,g__Micropruina|s__glycogenica
h1,g__Edwardsiella|s__piscicida
h9,g__Aquitalea|s__magnusonii
h5,g__Nocardia|s__arthritidis
h0,g__Shewanella|s__japonica
h1,g__Pseudomonas|s__sp. SXM-1
h4,g__Litoricola|s__lipolytica
h1,g__Candidatus Cloacimonas|s__acidaminovorans
h8,g__Acinetobacter|s__lwoffii
h9,g__Erythrobacter|s__sp. KY5
output,184
h6,g__Mycoplasma|s__crocodyli
h1,g__Photorhabdus|s__thracensis
h2,g__Campylobacter|s__sp. CFSAN093226
h1,g__Desulfotomaculum|s__ruminis
output,D-FructoseFructoseConsumptionimport
h0,g__Yersinia|s__sp. KBS0713
h3,g__Shewanella|s__amazonensis
c__Actinobacteria,g__Rothia|s__terrae
h5,g__Polaribacter|s__vadi
h0,g__Rhodococcus|s__sp. BH4
h4,g__Conchiformibius|s__steedae
h9,g__Sphingopyxis|s__sp. 113P3
c__Clostridia,g__Pseudobutyrivibrio|s__xylanivorans
h3,g__Streptomyces|s__nodosus
h3,g__Sphaerochaeta|s__coccoides
h1,g__Pediococcus|s__claussenii
h3,g__Peptoniphilus|s__harei
h0,g__Crateriforma|s__conspicua
h5,g__Pectobacterium|s__wasabiae
h5,g__Breoghania|s__sp. L-A4
h2,g__Rhodoferax|s__antarcticus
h6,g__Bacillus|s__vietnamensis
c__Actinobacteria,g__Cellulomonas|s__sp. Y8
c__Actinobacteria,g__Mycolicibacterium|s__frederiksbergense
h6,g__Lactobacillus|s__sp. CBA3605
252,g__Porphyrobacter|s__sp. YT40
h5,g__Paracoccus|s__sp. AK26
h4,g__Porphyrobacter|s__sp. CACIAM 03H1
h2,g__Vibrio|s__sp. 2521-89
h6,g__Devosia|s__sp. 1566
h7,g__Enterococcus|s__sp. HSIEG1
h7,g__Actinomadura|s__sp. WMMA1423
h9,g__Agromyces|s__sp. KACC 19306
h5,g__Pseudarthrobacter|s__equi
h1,g__Synechococcus|s__sp. KORDI-49
h1,g__Mycolicibacterium|s__vaccae
h4,g__Hathewaya|s__histolytica
h1,g__Microchaete|s__diplosiphon
h8,g__Thermofilum|s__pendens
h0,g__Ornithinimicrobium|s__pratense
h4,g__Methanohalophilus|s__mahii
h2,g__Meiothermus|s__taiwanensis
h6,g__Streptomyces|s__globisporus
h0,g__Borrelia|s__sp. A-FGy1
h5,g__Citrobacter|s__sp. RHBSTW-00137
h1,g__Alistipes|s__communis
h1,g__Streptomyces|s__sp. RLB3-6
h9,g__Erysipelothrix|s__inopinata
261,g__Acinetobacter|s__defluvii
h7,g__Mycobacterium|s__chimaera
h9,g__Stackebrandtia|s__nassauensis
h4,g__Idiomarina|s__piscisalsi
h8,g__Streptomyces|s__sp. 44414
h6,g__Staphylococcus|s__caprae
c__,g__Nitrosopumilus|s__oxyclinae
h9,g__Salinicoccus|s__halodurans
h4,g__Synechococcus|s__sp. WH 8020
h4,g__Paenibacillus|s__sp. FSL R7-0331
h7,g__Mycoplasma|s__penetrans
h0,g__Planococcus|s__dechangensis
h1,g__Thermofilum|s__sp. 3507LT
h8,g__Erythrobacter|s__flavus
h3,g__Methylocystis|s__parvus
c__Clostridia,g__Sulfobacillus|s__thermotolerans
h2,g__Glutamicibacter|s__nicotianae
h6,g__Pasteurella|s__multocida
h5,g__Treponema|s__azotonutricium
h2,g__Anaerolinea|s__thermophila
h1,g__Sedimentisphaera|s__cyanobacteriorum
h6,g__Archangium|s__gephyra
h9,g__Brevibacterium|s__sp. 'Marine'
h5,g__Acinetobacter|s__defluvii
h2,g__Sulfolobus|s__sp. E11-6
h9,g__Dietzia|s__lutea
h6,g__Mycoplasma|s__synoviae
h6,g__Methanosarcina|s__sp. WWM596
h4,g__Aeromonas|s__sp. ASNIH2
h5,g__Candidatus Annandia|s__Enterobacteriaceae endosymbiont of Donacia simplex
h9,g__Mycoplasma|s__maculosum
h0,g__Pseudomonas|s__prosekii
h4,g__Bacillus|s__sp. YP1
h6,g__Bacillus|s__anthracis
c__Gammaproteobacteria,g__Dickeya|s__aquatica
h7,g__Gordonia|s__bronchialis
h8,g__Streptococcus|s__marmotae
h3,g__Fictibacillus|s__arsenicus
h0,g__Pseudoalteromonas|s__ruthenica
h2,g__Dolosigranulum|s__pigrum
h4,g__Flavobacterium|s__sediminis
c__Actinobacteria,g__Microbacterium|s__sp. NY27
h2,g__Cellulomonas|s__shaoxiangyii
h5,g__Helicobacter|s__bizzozeronii
h8,g__Enterobacter|s__sp. RHB15-C17
h1,g__Campylobacter|s__canadensis
h3,g__Paucilactobacillus|s__Lactobacillus nenjiangensis
h2,g__Methanosarcina|s__siciliae
h4,g__Leclercia|s__sp. 1106151
h9,g__Xanthomonas|s__sp. SS
c__Clostridia,g__Thermoanaerobacterium|s__thermosaccharolyticum
h3,g__Actinopolymorpha|s__singaporensis
h5,g__Sphingobium|s__sp. KCTC 72723
h9,g__Weissella|s__paramesenteroides
h7,g__Deinococcus|s__sp. AJ005
h9,g__Oenococcus|s__kitaharae
h9,g__Thermotoga|s__petrophila
h8,g__Hydrogenobaculum|s__sp. Y04AAS1
h9,g__Streptomyces|s__sp. PVA_94-07
h4,g__Microbacterium|s__sp. BH-3-3-3
50,g__Pseudomonas|s__sediminis
h1,g__Haloarcula|s__sp. JP-L23
c__Coriobacteriia,g__Coriobacterium|s__glomerans
h0,g__Yersinia|s__frederiksenii
h2,g__Nonlabens|s__sp. MJ115
h3,g__Pseudoalteromonas|s__phenolica
h4,g__Thermovirga|s__lienii
h7,g__Mucilaginibacter|s__sp. G2-14
h8,g__Microbacterium|s__esteraromaticum
h3,g__Thermococcus|s__sp. AMT11
h1,g__Arthrobacter|s__alpinus
h7,g__Sphaerospermopsis|s__kisseleviana
h3,g__Streptomyces|s__bacillaris
c__Bacilli,g__Leuconostoc|s__carnosum
h6,g__Mucilaginibacter|s__sp. 14171R-50
AcetateProductionexport,g__Veillonella|s__atypica
h7,g__Companilactobacillus|s__Lactobacillus crustorum
h9,g__Slackia|s__heliotrinireducens
h8,g__Pelobacter|s__propionicus
h2,g__Anaplasma|s__centrale
h9,g__Rhizobium|s__daejeonense
h0,g__Bacillus|s__sp. N1-1
h4,g__Idiomarina|s__andamanensis
c__Actinobacteria,g__Nocardia|s__wallacei
h4,g__Sedimentisphaera|s__cyanobacteriorum
h0,g__Sagittula|s__sp. P11
h4,g__Dolichospermum|s__compactum
SulfateSulfuricacidConsumptionimport,g__Desulfotalea|s__psychrophila
h4,g__Klebsiella|s__sp. PO552
h2,g__Spiroplasma|s__floricola
h5,g__Streptomyces|s__koyangensis
c__Alphaproteobacteria,g__Ehrlichia|s__chaffeensis
h5,g__Corynebacterium|s__sp. zg-917
h6,g__Rathayibacter|s__iranicus
h8,g__Brevibacillus|s__laterosporus
h4,g__Bacillus|s__luti
h9,g__Microbacterium|s__sp. 4R-513
h5,g__Aminipila|s__sp. CBA3637
h2,g__Vibrio|s__fluvialis
output,Indole-3-acetateIndoleacetateConsumptionimportproductionexport
h4,g__Rhodococcus|s__aetherivorans
h6,g__Acinetobacter|s__shaoyimingii
h6,g__Halomonas|s__sp. N3-2A
h7,g__Algibacter|s__sp. L1A34
h1,g__Pseudoalteromonas|s__donghaensis
h7,g__Acidovorax|s__sp. T1
h1,g__Rhodoluna|s__Candidatus Rhodoluna planktonica
28,g__Streptomyces|s__bingchenggensis
h1,g__Tateyamaria|s__omphalii
h1,g__Frigoribacterium|s__sp. NBH87
h0,g__Brachyspira|s__pilosicoli
h2,g__Paenibacillus|s__sp. BIHB4019
h2,g__Mycoplasma|s__sp. Pen4
h5,g__Mycobacterium|s__sp. ELW1
h7,g__Streptomyces|s__griseoviridis
h1,g__Streptomyces|s__sp. C8S0
h4,g__Paenarthrobacter|s__aurescens
h5,g__Streptomyces|s__sp. CNQ-509
h7,g__Synechococcus|s__sp. WH 8102
D-GlucoseGlucoseConsumptionimport,g__Sodalis|s__glossinidius
c__Alphaproteobacteria,g__Magnetospira|s__sp. QH-2
h1,g__Methanosarcina|s__sp. MTP4
h0,g__Sphingobium|s__sp. LF-16
h4,g__Leuconostoc|s__sp. C2
h9,g__Staphylococcus|s__carnosus
h9,g__Candidatus Moranella|s__endobia
HyaluronanHyaluronateHyaluronicacidMacromoleculedegradation,g__Clostridium|s__perfringens
h5,g__Streptomyces|s__rectiverticillatus
h9,g__Peptoniphilus|s__harei
h0,g__Pseudoalteromonas|s__paragorgicola
h9,g__Schlegelella|s__thermodepolymerans
h3,g__Fusobacterium|s__periodonticum
h8,g__Mucilaginibacter|s__gotjawali
H2HydrogenProductionexport,g__Pyrococcus|s__horikoshii
h0,g__Simiduia|s__agarivorans
h5,g__Elizabethkingia|s__meningoseptica
h6,g__Proteus|s__sp. 3M
h9,g__Mycoplasma|s__hyorhinis
h2,g__Sphingomonas|s__alpina
h3,g__Bacillus|s__toyonensis
h6,g__Coxiella|s__endosymbiont of Amblyomma sculptum
h6,g__Bartonella|s__sp. WD16.2
output,13
L-MethionineD-MethionineConsumptionimport,g__Bacteroides|s__thetaiotaomicron
h3,g__Halomonas|s__sp. PGE1
h1,g__Synechococcus|s__sp. RS9915
h2,g__Shewanella|s__loihica
h5,g__Brevibacillus|s__laterosporus
h6,g__Plantactinospora|s__sp. BB1
h9,g__Hymenobacter|s__qilianensis
c__Deinococci,g__Deinococcus|s__actinosclerus
h4,g__Curtobacterium|s__flaccumfaciens
h8,g__Wolbachia|s__Candidatus Wolbachia massiliensis
h2,g__Serratia|s__grimesii
h3,g__Gordonia|s__sp. 1D
h6,g__Rhodococcus|s__sp. WB1
h2,g__Herbaspirillum|s__rubrisubalbicans
h6,g__Borrelia|s__duttonii
h6,g__Wenzhouxiangella|s__sp. AB-CW3
h5,g__Caldicellulosiruptor|s__kristjanssonii
h1,g__Marinobacter|s__adhaerens
h1,g__Streptococcus|s__sp. NCTC 11567
h1,g__Tistrella|s__mobilis
h4,g__Citrobacter|s__freundii complex sp. CFNIH2
h4,g__Sediminispirochaeta|s__smaragdinae
h0,g__Streptomyces|s__tendae
L-LactateS-LactateLactateD-LactateR-LactateProductionexport,g__Staphylococcus|s__warneri
c__Betaproteobacteria,g__Kinneretia|s__sp. DAIF2
PhenolConsumptionimport,g__Geobacter|s__metallireducens
h0,g__Salinibacterium|s__sp. CGMCC 1.16371
h3,g__Bacillus|s__sp. ABP14
h7,g__Erwinia|s__billingiae
h7,g__Nocardioides|s__euryhalodurans
h3,g__Corynebacterium|s__diphtheriae
h5,g__Carnobacterium|s__divergens
h7,g__Acetobacter|s__tropicalis
h9,g__Streptomyces|s__sp. WAC 06738
h0,g__Sulfurospirillum|s__sp. ACSTCE
h9,g__Chryseobacterium|s__sp. 7-3A
h9,g__Microbacterium|s__sp. NY27
h0,g__Barnesiella|s__viscericola
h6,g__Deinococcus|s__soli Cha et al. 2016
h9,g__Vulgatibacter|s__incomptus
h0,g__Costertonia|s__aggregata
AdenosylcobalaminVitaminB12CobamidecoenzymeCobIIalaminVitaminB12rCobIalaminVitaminB12sAquacobalaminCobalaminIIIConsumptionimport,g__Parabacteroides|s__distasonis
c__Actinobacteria,g__Kocuria|s__indica
h0,g__Mycolicibacterium|s__pulveris
h0,g__Nostoc|s__sp. PCC 7120 = FACHB-418
c__Mollicutes,g__Mycoplasmopsis|s__californica
h5,g__Rhizobium|s__sp. IE4771
h0,g__Lysobacter|s__sp. H23M41
h7,g__Lacticaseibacillus|s__paracasei
h2,g__Collimonas|s__pratensis
h4,g__Microbulbifer|s__sp. SH-1
h0,g__Treponema|s__succinifaciens
h8,g__Synechococcus|s__sp. RS9902
h2,g__Pseudoalteromonas|s__paragorgicola
h3,g__Parolsenella|s__catena
h7,g__Desulfobacter|s__postgatei
h9,g__Tomitella|s__sp. HY188
h6,g__Paracoccus|s__sp. Arc7-R13
L-MalateS-MalateL-MalicacidMalateD-MalateR-MalateConsumptionimport,g__Pseudomonas|s__aeruginosa
h0,g__Salmonella|s__bongori
59,g__Bradyrhizobium|s__sp. BTAi1
h6,g__Ensifer|s__alkalisoli
h1,g__Micromonospora|s__zamorensis
h6,g__Herminiimonas|s__arsenicoxydans
h8,g__Mucilaginibacter|s__sp. 14171R-50
h0,g__Streptococcus|s__salivarius
h7,g__Microbulbifer|s__sp. ALW1
h5,g__Citrobacter|s__sp. RHBSTW-00881
h5,g__Corynebacterium|s__choanis
h6,g__Acinetobacter|s__sp. C16S1
h8,g__Haliangium|s__ochraceum
h7,g__Sodalis|s__praecaptivus
h2,g__Mycoplasmopsis|s__columboralis
h3,g__Helicobacter|s__mustelae
h8,g__Dolichospermum|s__flos-aquae
h1,g__Conexibacter|s__woesei
h6,g__Paenibacillus|s__sp. BIHB4019
h9,g__Marinomonas|s__mediterranea
c__Flavobacteriia,g__Tenacibaculum|s__dicentrarchi
h2,g__Gramella|s__fulva
h7,g__Lactobacillus|s__jensenii
h4,g__Leuconostoc|s__lactis
h9,g__Mesorhizobium|s__sp. AA22
h7,g__Nonlabens|s__dokdonensis
h3,g__Cutibacterium|s__granulosum
h3,g__Listeria|s__grayi
h2,g__Chromobacterium|s__violaceum
h5,g__Oerskovia|s__sp. KBS0722
h4,g__Methylocella|s__silvestris
h6,g__Paracoccus|s__jeotgali
h9,g__Kluyvera|s__genomosp. 3
h0,g__Methylorubrum|s__zatmanii
h2,g__Erythrobacter|s__atlanticus
h8,g__Mycoplasma|s__sp. OR1901
h9,g__Erysipelothrix|s__piscisicarius
h0,g__Methylobacterium|s__sp. DM1
h1,g__Ezakiella|s__massiliensis
h4,g__Ferroglobus|s__placidus
h4,g__Arsenicicoccus|s__sp. oral taxon 190
h0,g__Shigella|s__dysenteriae
h8,g__Paenibacillus|s__sp. lzh-N1
c__Mollicutes,g__Mycoplasma|s__putrefaciens
h3,g__Citrobacter|s__sp. SL156
h5,g__Thermacetogenium|s__phaeum
h6,g__Aerosticca|s__soli
h6,g__Thermococcus|s__sibiricus
h4,g__Chryseobacterium|s__joostei
h9,g__Cycloclasticus|s__sp. P1
h4,g__Ketobacter|s__alkanivorans
h5,g__Bacillus|s__sp. Cs-700
L-LactateS-LactateLactateD-LactateR-LactateProductionexport,g__Staphylococcus|s__saprophyticus
h0,g__Arenibacter|s__algicola
h2,g__Mucilaginibacter|s__sp. 14171R-50
h8,g__Propioniciclava|s__sp. HDW11
h3,g__Candidatus Babela|s__massiliensis
h8,g__Finegoldia|s__magna
h4,g__Corynebacterium|s__ammoniagenes
h6,g__Sulfurimicrobium|s__lacus
h8,g__Spiroplasma|s__chrysopicola
11,g__Deinococcus|s__irradiatisoli
c__Gammaproteobacteria,g__Actinobacillus|s__suis
h5,g__Corynebacterium|s__callunae
h7,g__Celeribacter|s__manganoxidans
c__Betaproteobacteria,g__Bordetella|s__trematum
L-LactateS-LactateLactateD-LactateR-LactateProductionexport,g__Streptococcus|s__dysgalactiae
h3,g__Pseudomonas|s__sp. CFSAN084952
c__Betaproteobacteria,g__Bordetella|s__sp. H567
h9,g__Apibacter|s__raozihei
h8,g__Lactobacillus|s__sp. PC121B
h9,g__Candidatus Planktophila|s__vernalis
h3,g__Anaerobacillus|s__isosaccharinicus
h3,g__Listeria|s__welshimeri
h3,g__Labrenzia|s__sp. VG12
h4,g__Agrococcus|s__jejuensis
h6,g__Nonlabens|s__spongiae
h6,g__Rhodococcus|s__sp. H-CA8f
h3,g__Candidatus Nitrosotenuis|s__sp. DW1
h9,g__Delftia|s__sp. HK171
h4,g__Pseudomonas|s__sp. 02C 26
h3,g__Phaeobacter|s__porticola
h4,g__Psychrobacter|s__sp. YP14
h9,g__Eubacterium|s__maltosivorans
h7,g__Arthrobacter|s__sp. FB24
h9,g__Candidatus Protochlamydia|s__naegleriophila
c__Clostridia,g__Anaerostipes|s__hadrus
c__Gammaproteobacteria,g__Salinisphaera|s__sp. LB1
h6,g__Melissococcus|s__plutonius
h0,g__Agrobacterium|s__sp. H13-3
h7,g__Microbacterium|s__lemovicicum
h4,g__Spiroplasma|s__culicicola
h8,g__Synechococcus|s__sp. WH 7803
h2,g__Paenibacillus|s__sp. M-152
h2,g__Thermodesulfatator|s__indicus
h1,g__Burkholderia|s__sp. MSMB617WGS
h3,g__Yersinia|s__similis
h3,g__Paenibacillus|s__protaetiae
h1,g__Pseudomonas|s__coronafaciens
h3,g__Nostoc|s__edaphicum
h4,g__Streptomyces|s__sp. Z022
h5,g__Enterobacter|s__sp. RHBSTW-00175
h6,g__Flavobacterium|s__magnum
c__Alphaproteobacteria,g__Martelella|s__mediterranea
h2,g__Mycobacterium|s__sp. MS1601
h7,g__Megamonas|s__funiformis
h8,g__Klebsiella|s__quasivariicola
h9,g__Kushneria|s__sp. YCWA18
c__Bacilli,g__Paenibacillus|s__crassostreae
c__Actinobacteria,g__Rhodococcus|s__qingshengii
h1,g__Paracoccus|s__sp. BM15
