parent,child
AcetateProductionexport,g__Mycoplasma|s__pneumoniae
h2,g__Aeromonas|s__sp. CA23
h0,g__Streptococcus|s__sp. LPB0220
h1,g__Yoonia|s__vestfoldensis
h7,g__Ralstonia|s__mannitolilytica
h1,g__Plantactinospora|s__sp. BC1
h7,g__Comamonas|s__sp. NLF-7-7
h2,g__Nostoc|s__sp. C057
h5,g__Rhodobacter|s__sphaeroides
h9,g__Thermoproteus|s__tenax
h6,g__Mesorhizobium|s__sp. M1E.F.Ca.ET.045.02.1.1
output,g__Desulfotomaculum
SulfateSulfuricacidConsumptionimport,g__Desulfovibrio|s__magneticus
h0,g__Streptomyces|s__antimycoticus
h6,g__Tabrizicola|s__piscis
h1,g__Clostridium|s__sp. SY8519
h5,g__Arthrobacter|s__sp. QXT-31
h6,g__Cedecea|s__sp. FDAARGOS_727
h6,g__Rhodococcus|s__sp. p52
2,g__Lachnoanaerobaculum|s__umeaense
g__Streptomyces,g__Streptomyces|s__griseorubiginosus
h0,g__Shewanella|s__marisflavi
h5,g__Peribacillus|s__butanolivorans
h5,g__Rathayibacter|s__tanaceti
h6,g__Herbinix|s__luporum
h0,g__Proteus|s__sp. 3M
output,g__Thiospirochaeta
h9,g__Pontibacter|s__pudoricolor
h9,g__Cardiobacterium|s__hominis
h4,g__Acidimicrobium|s__ferrooxidans
h9,g__Synechococcus|s__sp. PCC 73109
h5,g__Geitlerinema|s__sp. PCC 7407
h7,g__Shigella|s__sp. LN126
PantothenicacidVitaminB5PantothenateConsumptionimport,g__Streptococcus|s__thermophilus
1,g__Tumebacillus|s__avium
h6,g__Pseudomonas|s__sp. S150
h7,g__Blattabacterium|s__sp. (Blatta orientalis)
h8,g__Formosa|s__sp. Hel1_31_208
h3,g__Ahniella|s__affigens
h6,g__Salmonella|s__sp. SCFS4
h7,g__Proteus|s__penneri
h8,g__Leuconostoc|s__suionicum
h8,g__Stenotrophomonas|s__sp. 169
h8,g__Arthrobacter|s__sp. Rue61a
output,g__Spiribacter
h6,g__Myroides|s__profundi
5,g__Clostridium|s__saccharobutylicum
h6,g__Psychrobacter|s__cryohalolentis
h7,g__Oecophyllibacter|s__saccharovorans
h5,g__Paenibacillus|s__lycopersici
h1,g__Pseudomonas|s__sp. S34
g__Bermanella,g__Bermanella|s__marisrubri
189,g__Trichormus|s__azollae
h3,g__Azospirillum|s__sp. TSH58
h7,g__Helicobacter|s__apodemus
h7,g__Polaromonas|s__sp. H6N
h8,g__Cycloclasticus|s__sp. PY97N
h9,g__Arthrobacter|s__sp. NEB 688
h9,g__Antarctobacter|s__heliothermus
h7,g__Enterobacter|s__sp. RHB15-C17
h9,g__Secundilactobacillus|s__Lactobacillus paracollinoides
output,g__Sedimentisphaera
h0,g__Shewanella|s__sp. W3-18-1
h2,g__Actinomadura|s__amylolytica
h4,g__Salmonella|s__Enterobacteriaceae endosymbiont of Donacia thalassina
h6,g__Thalassotalea|s__crassostreae
h7,g__Vibrio|s__cholerae
h5,g__Salinispora|s__tropica
h0,g__Streptomyces|s__sp. CFMR 7
h8,g__Plantibacter|s__sp. PA-3-X8
h6,g__Cohnella|s__sp. MFER-1
h2,g__Mesorhizobium|s__loti
h5,g__Pseudomonas|s__sp. R5-89-07
h2,g__Pectinatus|s__frisingensis
h6,g__Metallosphaera|s__cuprina
h7,g__Dermabacter|s__vaginalis
h4,g__Achromobacter|s__ruhlandii
h7,g__Flavobacterium|s__sp. KBS0721
h9,g__Brevundimonas|s__naejangsanensis
59,g__Skermanella|s__pratensis
h0,g__Brevibacillus|s__agri
h0,g__Bacillus|s__luti
h1,g__Spartinivicinus|s__ruber
h3,g__Selenomonas|s__sputigena
h5,g__Pseudomonas|s__sp. R84
h7,g__Kluyvera|s__genomosp. 3
h8,g__Barnesiella|s__viscericola
h8,g__Streptococcus|s__salivarius
h1,g__Enterobacter|s__kobei
g__Methylobacterium,g__Methylobacterium|s__mesophilicum
8,g__Flavobacterium|s__magnum
h3,g__Asticcacaulis|s__excentricus
h3,g__Microbacterium|s__sp. 1.5R
h3,g__Rhodobacter|s__capsulatus
h5,g__Brevundimonas|s__vesicularis
h7,g__Psychrobacter|s__urativorans
h5,g__Pseudomonas|s__sp. SWI6
h6,g__Deinococcus|s__swuensis
g__Streptomyces,g__Streptomyces|s__sp. NA03103
48,g__Pseudoalteromonas|s__ulvae
h9,g__Micromonospora|s__coriariae
h3,g__Adhaeribacter|s__swui
g__Streptococcus,g__Streptococcus|s__sp. FDAARGOS_521
h0,g__Acinetobacter|s__schindleri
h4,g__Leisingera|s__methylohalidivorans
h6,g__Staphylococcus|s__condimenti
output,PropanoatePropionateConsumptionimport
h8,g__Olleya|s__sp. Bg11-27
g__Blautia,g__Blautia|s__argi
269,g__Acidovorax|s__sp. HDW3
h3,g__Pseudomonas|s__fragi
h0,g__Natronorubrum|s__bangense
g__Picrophilus,g__Picrophilus|s__torridus
g__Weissella,g__Weissella|s__hellenica
h5,g__Geobacter|s__pickeringii
h6,g__Chlorobaculum|s__parvum
h6,g__Caulobacter|s__flavus
h6,g__Sulfolobus|s__sp. A20
h9,g__Pseudomonas|s__mendocina
D-MannoseMannoseConsumptionimport,g__Leptotrichia|s__buccalis
h3,g__Citrobacter|s__sp. RHB36-C18
h5,g__Candidatus Nanopelagicus|s__hibericus
h2,g__Variovorax|s__sp. RA8
h4,g__Planococcus|s__plakortidis
h1,g__Kluyvera|s__cryocrescens
h3,g__Francisella|s__uliginis
h6,g__Pseudomonas|s__sp. SGAir0191
h4,g__Spiroplasma|s__litorale
h3,g__Dickeya|s__paradisiaca
h5,g__Methanoculleus|s__bourgensis
h6,g__Nitrososphaera|s__Candidatus Nitrososphaera gargensis
h0,g__Anaeromyxobacter|s__sp. Fw109-5
h4,g__Candidatus Desulfofervidus|s__auxilii
h2,g__Phycisphaera|s__mikurensis
h5,g__Arthrobacter|s__sp. NEB 688
output,g__Syntrophomonas
h0,g__Bacillus|s__cohnii
h5,g__Paraprevotella|s__xylaniphila
h0,g__Spiribacter|s__sp. 2438
h8,g__Bosea|s__vaviloviae
h3,g__Paraburkholderia|s__dokdonella
h7,g__Calothrix|s__parietina
h4,g__Sulfitobacter|s__sp. BSw21498
h8,g__Actinobacillus|s__succinogenes
h1,g__Methanothermobacter|s__sp. CaT2
h7,g__Malaciobacter|s__Arcobacter molluscorum
h8,g__Pseudarthrobacter|s__sp. NBSH8
3,g__Agromyces|s__sp. MF30-A
h7,g__Sphaerobacter|s__thermophilus
h1,g__Methanosarcina|s__horonobensis
h2,g__Vibrio|s__sp. 23023
output,g__Sulfurifustis
output,g__Rhodanobacter
h6,g__Methanococcoides|s__methylutens
h1,g__Hymenobacter|s__sp. BRD67
h8,g__Olsenella|s__sp. oral taxon 807
h8,g__Aeromonas|s__sobria
h9,g__Cystobacter|s__fuscus
h3,g__Paracoccus|s__denitrificans
h9,g__Geobacter|s__anodireducens
CO2Productionexport,g__Streptococcus|s__salivarius
13,g__Streptococcus|s__sp. FDAARGOS_192
g__Chryseobacterium,g__Chryseobacterium|s__balustinum
h0,g__Gramella|s__flava
h7,g__Acholeplasma|s__hippikon
h5,g__Bacillus|s__sp. MD-5
h8,g__Jeotgalibacillus|s__malaysiensis
h8,g__Blastochloris|s__tepida
g__Nocardia,g__Nocardia|s__terpenica
g__Pseudoalteromonas,g__Pseudoalteromonas|s__sp. SANK 73390
h1,g__Stenotrophomonas|s__sp. ZAC14D2_NAIMI4_7
h3,g__Streptococcus|s__sp. A12
h9,g__Ligilactobacillus|s__agilis
h9,g__Pseudonocardia|s__sp. AL041005-10
h4,g__Streptomyces|s__davaonensis
h4,g__Pseudonocardia|s__sp. EC080625-04
h0,g__Paraprevotella|s__xylaniphila
output,g__Herbinix
h4,g__Pseudomonas|s__tolaasii
output,g__Rippkaea
h3,g__Halioglobus|s__pacificus
h5,g__Hymenobacter|s__oligotrophus
h9,g__Sodalis|s__glossinidius
h4,g__Myxococcus|s__hansupus
h3,g__Luteimonas|s__sp. MC1825
h3,g__Streptomyces|s__sp. DSM 40868
h3,g__Thiomonas|s__arsenitoxydans
h7,g__Staphylococcus|s__lutrae
h2,g__Dactylococcopsis|s__salina
h3,g__Nitrospira|s__Candidatus Nitrospira inopinata
h9,g__Desulfosarcina|s__ovata
h5,g__Moraxella|s__ovis
h2,g__Saccharophagus|s__degradans
g__CandidatusMethylopumilus,g__Candidatus Methylopumilus|s__universalis
h1,g__Mycobacterium|s__simiae
h2,g__Arcobacter|s__aquimarinus
h2,g__Novosphingobium|s__sp. P6W
h4,g__Sphingobacterium|s__sp. DR205
L-MalateS-MalateL-MalicacidMalateD-MalateR-MalateConsumptionimport,g__Klebsiella|s__pneumoniae
h6,g__Limnospira|s__indica
h7,g__Lachnoclostridium|s__[Clostridium] hylemonae
g__CandidatusBipolaricaulis,g__Candidatus Bipolaricaulis|s__anaerobius
h8,g__Candidatus Accumulibacter|s__phosphatis
h1,g__Raoultella|s__Enterobacteriaceae endosymbiont of Donacia tomentosa
D-GlucoseGlucoseConsumptionimport,g__Clostridium|s__acetobutylicum
h6,g__Pseudomonas|s__mucidolens
h6,g__Octadecabacter|s__antarcticus
h8,g__Methanomethylovorans|s__hollandica
h8,g__Haloarcula|s__taiwanensis
h8,g__Moraxella|s__sp. TA144
h9,g__Methylacidiphilum|s__infernorum
h3,g__Microbulbifer|s__sp. THAF38
h5,g__Bacillus|s__sonorensis
output,g__Pontibacter
output,g__Haliangium
h3,g__Thalassospira|s__xiamenensis
h8,g__Massilia|s__sp. WG5
output,AcetateConsumptionimportproductionexport
h9,g__Paenibacillus|s__sp. FSL H7-0737
15,g__Flavobacterium|s__pallidum
h5,g__Bombilactobacillus|s__Lactobacillus bombi
h3,g__Aeromonas|s__veronii
g__Pseudomonas,g__Pseudomonas|s__cremoricolorata
h1,g__Nostoc|s__sp. PCC 7120 = FACHB-418
h9,g__Mycobacterium|s__paraintracellulare
output,NH3AmmoniaNH4AmmoniumConsumptionimportproductionexport
h5,g__Thermanaerovibrio|s__acidaminovorans
h1,g__Loigolactobacillus|s__Lactobacillus bifermentans
g__Halomonas,g__Halomonas|s__sp. THAF5a
g__Halomonas,g__Halomonas|s__alkaliphila
Oleicacid9Z-OctadecenoicacidConsumptionimport,g__Erysipelothrix|s__rhusiopathiae
h1,g__Streptomyces|s__sp. S501
7,g__Serratia|s__plymuthica
h9,g__Nocardia|s__terpenica
h0,g__Mixta|s__theicola
h4,g__Mycoplasma|s__putrefaciens
h5,g__Kosmotoga|s__olearia
h2,g__Algoriphagus|s__machipongonensis
h8,g__Blattabacterium|s__punctulatus
h2,g__Aeromonas|s__sp. CU5
h6,g__Pseudomonas|s__sp. NIBRBAC000502773
h1,g__Gryllotalpicola|s__protaetiae
h2,g__Paracoccus|s__mutanolyticus
h0,g__Stenotrophomonas|s__indicatrix
h5,g__Desulfobacter|s__postgatei
h6,g__Methanothrix|s__thermoacetophila
g__Bacillus,g__Bacillus|s__subtilis
h3,g__Methylobacterium|s__sp. XJLW
h3,g__Pseudomonas|s__sp. Leaf58
h1,g__Pseudomonas|s__sp. HLS-6
h0,g__Tuwongella|s__immobilis
h4,g__Jeotgalibaca|s__porci
h7,g__Maribacter|s__sp. HTCC2170
h7,g__Enterobacter|s__ludwigii
h3,g__Zunongwangia|s__profunda
h5,g__Paenibacillus|s__cellulositrophicus
h3,g__Sphingomonas|s__insulae
h7,g__Pseudomonas|s__sp. R32
output,g__Microbacterium
g__Aureimonas,g__Aureimonas|s__sp. LMG 31693
h0,g__Thermoleptolyngbya|s__sp. PKUAC-SCTA183
h0,g__Vibrio|s__taketomensis
h7,g__Lactobacillus|s__delbrueckii
h7,g__Thiomonas|s__sp. X19
h0,g__Intrasporangium|s__calvum
h7,g__Geobacillus|s__zalihae
h9,g__Frondihabitans|s__sp. PAMC 28766
h3,g__Raoultella|s__Enterobacteriaceae endosymbiont of Donacia clavipes
h2,g__Pseudomonas|s__sp. RU47
h2,g__Streptococcus|s__sp. CNU G2
h5,g__Streptomyces|s__viridifaciens
h7,g__Streptomyces|s__sp. S1D4-23
h2,g__Streptomyces|s__griseoviridis
h9,g__Raoultella|s__ornithinolytica
h9,g__Maribacter|s__cobaltidurans
h5,g__Fuerstia|s__marisgermanicae
h4,g__Limnohabitans|s__sp. 103DPR2
h4,g__Mesorhizobium|s__sp. M1D.F.Ca.ET.043.01.1.1
g__Moorea,g__Moorea|s__producens
h3,g__Bacillus|s__smithii
h5,g__Shewanella|s__polaris
h5,g__Vibrio|s__sp. Sal10
g__Citrobacter,g__Citrobacter|s__sp. CF971
h4,g__Thermococcus|s__cleftensis
h6,g__Paenibacillus|s__lentus
h7,g__Mycolicibacterium|s__goodii
h8,g__Methylomusa|s__anaerophila
h8,g__Cellvibrio|s__japonicus
h9,g__Alcaligenes|s__aquatilis
g__Actinoplanes,g__Actinoplanes|s__sp. N902-109
h4,g__Leucobacter|s__sp. HDW9B
h9,g__Weissella|s__confusa
h9,g__Mannheimia|s__sp. BNO311
h8,g__Marinobacter|s__psychrophilus
h5,g__Agrobacterium|s__sp.
h2,g__Mycoplasma|s__meleagridis
h7,g__Streptomyces|s__sp. Z022
h9,g__Capnocytophaga|s__sp. oral taxon 323
h7,g__Pantoea|s__sp. SO10
RiboflavinVitaminB2Consumptionimport,g__Faecalibacterium|s__prausnitzii
h0,g__Alkalilimnicola|s__ehrlichii
g__Microbacterium,g__Microbacterium|s__sp. HY82
h6,g__Pauljensenia|s__hongkongensis
g__CandidatusSneabacter,g__Candidatus Sneabacter|s__namystus
h0,g__Vespertiliibacter|s__pulmonis
h3,g__Litorilituus|s__sediminis
h1,g__Candidatus Accumulibacter|s__phosphatis
h7,g__Tetrasphaera|s__sp. HKS02
h3,g__Streptomyces|s__niveus
h6,g__Aeromonas|s__sp. CA23
h0,g__Yokenella|s__regensburgei
RaffinoseConsumptionimport,g__Roseburia|s__intestinalis
h0,g__Vibrio|s__furnissii
h7,g__Gottschalkia|s__acidurici
1,g__Ethanoligenens|s__harbinense
h7,g__Pluralibacter|s__gergoviae
h0,g__Pseudoalteromonas|s__arctica
h9,g__Staphylococcus|s__simiae
h7,g__Candidatus Blochmannia|s__Blochmannia endosymbiont of Polyrhachis (Hedomyrma) turneri
g__Pusillimonas,g__Pusillimonas|s__sp. DMV24BSW_D
h4,g__Helicobacter|s__bilis
h6,g__Lysobacter|s__lycopersici
h4,g__Liberibacter|s__crescens
h9,g__Celeribacter|s__marinus
2,g__Herbinix|s__luporum
h5,g__Borreliella|s__finlandensis
h8,g__Sphingobium|s__barthaii
h5,g__Komagataeibacter|s__hansenii
h1,g__Cellulosimicrobium|s__sp. TH-20
h5,g__Thermococcus|s__sp. AM4
h6,g__Panacibacter|s__ginsenosidivorans
output,g__Enterobacter
h4,g__Desulfoglaeba|s__alkanexedens
h9,g__Mannheimia|s__sp. ZY190616
h4,g__Microbacterium|s__sp. NY27
g__Pandoraea,g__Pandoraea|s__faecigallinarum
g__Polynucleobacter,g__Polynucleobacter|s__duraquae
h6,g__Methanothermobacter|s__sp. THM-2
h4,g__Corynebacterium|s__ammoniagenes
h1,g__Microbacterium|s__sp. Y-01
h9,g__Diaminobutyricimonas|s__sp. LJ205
h5,g__Streptomyces|s__sp. CLI2509
h0,g__Agarivorans|s__gilvus
h1,g__Qipengyuania|s__sediminis
h6,g__Shewanella|s__sp. ANA-3
h7,g__Cellulomonas|s__gilvus
1,g__Ruthenibacterium|s__lactatiformans
g__Klebsiella,g__Klebsiella|s__sp. BDA134-6
h6,g__Oscillibacter|s__sp. NSJ-62
h8,g__Microbacterium|s__sp. WY121
h2,g__Shewanella|s__psychrophila
h9,g__Streptococcus|s__gordonii
h7,g__Sinimarinibacterium|s__sp. NLF-5-8
h3,g__Burkholderia|s__lata
h2,g__Runella|s__sp. SP2
g__Rhodococcus,g__Rhodococcus|s__sp. X156
h4,g__Acinetobacter|s__cumulans
h5,g__Intestinibaculum|s__porci
g__Parageobacillus,g__Parageobacillus|s__thermoglucosidasius
h2,g__Shewanella|s__sp. FDAARGOS_354
h7,g__Desulfolutivibrio|s__sulfoxidireducens
g__Synechococcus,g__Synechococcus|s__sp. PROS-9-1
h5,g__Rickettsia|s__philipii
h6,g__Massilia|s__sp. Dwa41.01b
h3,g__Acinetobacter|s__piscicola
h7,g__Zunongwangia|s__profunda
h9,g__Alkalihalobacillus|s__lehensis
h4,g__Sphingobacterium|s__lactis
h0,g__Aliivibrio|s__wodanis
h7,g__Selenomonas|s__sp. oral taxon 920
h8,g__Arthrobacter|s__sp. NEB 688
h1,g__Propionimicrobium|s__sp. Marseille-P3275
h5,g__Marinobacter|s__sp. NP-4(2019)
h8,g__Oceanihabitans|s__sp. IOP_32
29,g__Photobacterium|s__damselae
h4,g__Mycoplasmopsis|s__columboralis
h7,g__Chlamydia|s__suis
h8,g__Candidatus Nucleicultrix|s__amoebiphila
h5,g__Bosea|s__vaviloviae
h0,g__Anabaena|s__cylindrica
h7,g__Agromyces|s__protaetiae
h9,g__Tenacibaculum|s__jejuense
h8,g__Caldicellulosiruptor|s__saccharolyticus
h3,g__Ligilactobacillus|s__agilis
h9,g__Mycobacterium|s__sp. JS623
h1,g__Leptolyngbya|s__sp. O-77
h1,g__Corynebacterium|s__mycetoides
h3,g__Bradyrhizobium|s__zhanjiangense
output,g__Silicimonas
h4,g__Pseudomonas|s__sp. OIL-1
h8,g__Pseudorhodobacter|s__sp. S12M18
output,79
output,g__Halorussus
g__Paenibacillus,g__Paenibacillus|s__sabinae
h1,g__Nostoc|s__edaphicum
h2,g__Flavobacterium|s__arcticum
h1,g__Candidatus Annandia|s__Enterobacteriaceae endosymbiont of Donacia dentata
h6,g__Streptomyces|s__albus
246,g__Corynebacterium|s__sp. 1959
h8,g__Corynebacterium|s__stationis
h3,g__Altibacter|s__sp. ALE3EI
h7,g__Rhizobium|s__hidalgonense
h4,g__Sulfurimonas|s__sp. CVO
h2,g__Paracoccus|s__sp. BM15
D-GalactoseConsumptionimport,g__Bifidobacterium|s__adolescentis
h8,g__Massilia|s__lutea
g__Propionibacterium,g__Propionibacterium|s__acidifaciens
h5,g__Nitratifractor|s__salsuginis
h1,g__Rahnella|s__sp. WMR114
LithocholicacidProductionexport,g__Bifidobacterium|s__breve
h1,g__Actinomadura|s__verrucosospora
h9,g__Methanobacterium|s__subterraneum
h3,g__Synechococcus|s__sp. NIES-970
h0,g__Glutamicibacter|s__arilaitensis
h5,g__Campylobacter|s__sp. RM6914
h7,g__Capnocytophaga|s__cynodegmi
h0,g__Wolbachia|s__endosymbiont of Bemisia tabaci
h2,g__Mycoplasma|s__ovipneumoniae
h3,g__Microbacterium|s__sp. SGAir0570
h7,g__Aminobacter|s__sp. MDW-2
h9,g__Spongiibacter|s__sp. IMCC21906
h5,g__Mycoplasma|s__anserisalpingitidis
g__Bifidobacterium,g__Bifidobacterium|s__asteroides
h3,g__Rippkaea|s__orientalis
h7,g__Pseudarthrobacter|s__sulfonivorans
h5,g__Octadecabacter|s__temperatus
h0,g__Candidatus Planktophila|s__vernalis
output,g__Hydrogenophaga
h5,g__Rothia|s__aeria
h2,g__Polaribacter|s__sp. Hel1_33_78
h5,g__Mycobacterium|s__liflandii
h9,g__Geminocystis|s__herdmanii
h9,g__Polaromonas|s__sp. W11N
h9,g__Pseudobutyrivibrio|s__xylanivorans
h6,g__Mycoavidus|s__cysteinexigens
h3,g__Paenibacillus|s__protaetiae
h5,g__Neisseria|s__shayeganii
h8,g__Pseudomonas|s__pohangensis
g__Corynebacterium,g__Corynebacterium|s__sp. 2184
h7,g__Brucella|s__microti
h7,g__Variibacter|s__gotjawalensis
h2,g__Microbacterium|s__chocolatum
h0,g__Cellvibrio|s__japonicus
MethylamineMonomethylamineConsumptionimport,g__Methanosphaera|s__stadtmanae
h3,g__Pigmentiphaga|s__sp. H8
h8,g__Pantoea|s__vagans
h2,g__Chloracidobacterium|s__thermophilum
217,g__Frateuria|s__aurantia
h6,g__Mycobacterium|s__lepraemurium
h9,g__Pseudomonas|s__syringae
h7,g__Histophilus|s__somni
h1,g__Sinorhizobium|s__sp. M14
h5,g__Gallaecimonas|s__mangrovi
NitrateConsumptionimport,g__Pseudomonas|s__savastanoi
AcetateProductionexport,g__Bifidobacterium|s__bifidum
h4,g__Acidiferrobacter|s__endosymbiont of unidentified scaly snail isolate Monju
h8,g__Mesorhizobium|s__opportunistum
h2,g__Arthrobacter|s__sp. UKPF54-2
h9,g__Marinobacter|s__sp. es.042
h9,g__Georgenia|s__faecalis
g__Rathayibacter,g__Rathayibacter|s__iranicus
h6,g__Clostridium|s__isatidis
h3,g__Bordetella|s__bronchiseptica
h6,g__Desulfitobacterium|s__hafniense
h9,g__Arsenophonus|s__nasoniae
h9,g__Enterocloster|s__bolteae
g__Actinotignum,g__Actinotignum|s__schaalii
h8,g__Enterobacter|s__sp. HK169
h6,g__Pseudomonas|s__aeruginosa
h0,g__Vibrio|s__ponticus
h5,g__Enterobacter|s__sp. ODB01
h8,g__Euhalothece|s__natronophila
h3,g__Agromyces|s__sp. MF30-A
h7,g__Proteus|s__cibarius
h3,g__Azospirillum|s__lipoferum
h9,g__Sphingomonas|s__sp. C33
h6,g__Weissella|s__sp. HDW19
g__Streptomyces,g__Streptomyces|s__pratensis
D-FructoseFructoseConsumptionimport,g__Lactobacillus|s__acidophilus
h1,g__Neisseria|s__chenwenguii
h7,g__Nitratiruptor|s__sp. SB155-2
g__Paraburkholderia,g__Paraburkholderia|s__megapolitana
h3,g__Bacillus|s__glycinifermentans
h7,g__Sulfurimonas|s__sp. B2
h2,g__Microbacterium|s__sp. No. 7
h3,g__Novosphingobium|s__tardaugens
h0,g__Jonquetella|s__anthropi
h6,g__Brevibacterium|s__luteolum
h8,g__Mycoplasma|s__genitalium
h3,g__Eubacterium|s__callanderi
h0,g__Exiguobacterium|s__arabatum
h3,g__Pseudomonas|s__sp. 09C 129
h4,g__Candidatus Pelagibacter|s__sp. IMCC9063
h6,g__Brucella|s__sp. BO3
h7,g__Chryseobacterium|s__sp. SNU WT5
h8,g__Corynebacterium|s__cystitidis
h8,g__Sulfitobacter|s__sp. AM1-D1
h7,g__Paraflavitalea|s__soli
h9,g__Microbacterium|s__schleiferi
h7,g__Corynebacterium|s__sp. 4H37-19
g__Acidipropionibacterium,g__Acidipropionibacterium|s__acidipropionici
g__Paenibacillus,g__Paenibacillus|s__xylanexedens
g__Caulobacter,g__Caulobacter|s__flavus
h4,g__Actinoalloteichus|s__hymeniacidonis
h4,g__Thiomicrospira|s__sp. S5
h0,g__Halomonas|s__sp. 1513
h1,g__Paenibacillus|s__graminis
h4,g__Actinomyces|s__radicidentis
h9,g__Hafnia|s__paralvei
h6,g__Haloactinobacterium|s__sp. RN3S43
h8,g__Pyrobaculum|s__aerophilum
h5,g__Janibacter|s__indicus
h7,g__Cutibacterium|s__granulosum
h5,g__Desulfobulbus|s__oralis
h7,g__Akkermansia|s__glycaniphila
h8,g__Methylobacterium|s__aquaticum
h2,g__Polynucleobacter|s__sp. LimPoW16
h9,g__Nitrosococcus|s__wardiae
h4,g__Algoriphagus|s__machipongonensis
h5,g__Kosakonia|s__arachidis
h5,g__Bacillus|s__aerophilus
h9,g__Catenulispora|s__acidiphila
h5,g__Pseudomonas|s__fuscovaginae
h1,g__Mycobacterium|s__intracellulare
g__Acinetobacter,g__Acinetobacter|s__lwoffii
h4,g__Streptomyces|s__lavendulae
h0,g__Thalassococcus|s__sp. S3
h6,g__Campylobacter|s__peloridis
output,286
h0,g__Bacillus|s__sp. BD59S
h9,g__Glaesserella|s__parasuis
h9,g__Sphingopyxis|s__sp. FD7
h2,g__Corynebacterium|s__lactis
h9,g__Halomonas|s__sp. GT
g__Altererythrobacter,g__Altererythrobacter|s__mangrovi
h0,g__Chromobacterium|s__sp. Rain0013
h6,g__Burkholderia|s__seminalis
g__Campylobacter,g__Campylobacter|s__upsaliensis
h9,g__Selenomonas|s__sp. oral taxon 478
h0,g__Chlorobium|s__phaeobacteroides
h1,g__Spiroplasma|s__sabaudiense
h6,g__Veillonella|s__sp. OK1
h7,g__Mycoavidus|s__cysteinexigens
h9,g__Wenyingzhuangia|s__fucanilytica
h7,g__Enterococcus|s__sp. HSIEG1
h2,g__Candidatus Annandia|s__Enterobacteriaceae endosymbiont of Donacia cinerea
h2,g__Peribacillus|s__butanolivorans
g__Thermus,g__Thermus|s__scotoductus
h6,g__Pectobacterium|s__versatile
L-ArabitolL-ArabinitolD-ArabitolConsumptionimport,g__Acidovorax|s__avenae
h4,g__Bordetella|s__parapertussis
h4,g__Methylomonas|s__sp. LW13
h0,g__Acetobacter|s__oryzoeni
h6,g__Candidatus Blochmannia|s__Blochmannia endosymbiont of Camponotus nipponensis
h8,g__Chryseobacterium|s__nakagawai
h8,g__Selenomonas|s__sp. Marseille-Q3039
h9,g__Legionella|s__hackeliae
h9,g__Chromobacterium|s__paludis
g__Blautia,g__Blautia|s__coccoides
h9,g__Streptococcus|s__pneumoniae
h1,g__Brevundimonas|s__sp. GW460-12-10-14-LB2
h5,g__Thermaerobacter|s__marianensis
h0,g__Lactobacillus|s__sp. PC121B
NH3AmmoniaNH4AmmoniumConsumptionimport,g__Bacteroides|s__cellulosilyticus
h7,g__Sphingobium|s__sp. MI1205
output,g__Propionibacterium
h2,g__Streptococcus|s__mitis
h8,g__Candidatus Cardinium|s__Cardinium endosymbiont of Sogatella furcifera
h6,g__Phaeobacter|s__porticola
h7,g__Halobacteroides|s__halobius
h7,g__Pseudomonas|s__sp. URMO17WK12:I11
h3,g__Sphingobium|s__sp. Cam5-1
h8,g__Elizabethkingia|s__anophelis
h5,g__Calothrix|s__parietina
h6,g__Candidatus Arthromitus|s__sp. SFB-mouse-NL
output,194
h9,g__Aeromonas|s__sp. ASNIH2
h8,g__Halomonas|s__huangheensis
h5,g__Thermococcus|s__sp. 26/2
g__Citromicrobium,g__Citromicrobium|s__sp. JL477
h0,g__Thermacetogenium|s__phaeum
h5,g__Clostridium|s__fermenticellae
g__Fusobacterium,g__Fusobacterium|s__nucleatum
h9,g__Nocardia|s__wallacei
35,g__Geobacter|s__bremensis
h0,g__Bartonella|s__grahamii
h7,g__Starkeya|s__novella
h2,g__Streptomyces|s__sp. S1D4-11
h0,g__Methylotenera|s__versatilis
g__Flammeovirga,g__Flammeovirga|s__pectinis
g__Lentibacillus,g__Lentibacillus|s__amyloliquefaciens
h1,g__Nitrosomonas|s__stercoris
h2,g__Enterococcus|s__casseliflavus
h3,g__Pseudomonas|s__sp. B14-6
h5,g__Actinomadura|s__amylolytica
h7,g__Actinoalloteichus|s__sp. GBA129-24
h9,g__Streptomyces|s__sp. CdTB01
UreaConsumptionimport,g__Bifidobacterium|s__catenulatum
h1,g__Mycobacterium|s__marinum
h0,g__Olleya|s__aquimaris
h3,g__Anoxybacillus|s__gonensis
294,g__Moorella|s__thermoacetica
h3,g__Pseudomonas|s__synxantha
h7,g__Mycoplasma|s__felis
g__Kineobactrum,g__Kineobactrum|s__sp. M2
h8,g__Chlorobium|s__limicola
g__Profundibacter,g__Profundibacter|s__amoris
g__Streptococcus,g__Streptococcus|s__pluranimalium
g__Leptotrichia,g__Leptotrichia|s__buccalis
h8,g__Francisella|s__tularensis
g__Myroides,g__Myroides|s__phaeus
h4,g__Mycobacterium|s__haemophilum
h8,g__Actinomyces|s__sp. 432
g__Cytobacillus,g__Cytobacillus|s__kochii
h2,g__Arachidicoccus|s__soli
h0,g__Caballeronia|s__sp. SBC1
h2,g__Chitinimonas|s__arctica
h5,g__Vagococcus|s__sp. HDW17B
h1,g__Candidatus Reidiella|s__endopervernicosa
h4,g__Streptococcus|s__sp. HSISS1
h7,g__Yersinia|s__sp. KBS0713
output,g__Edaphobacter
