parent,child
h7,g__Psychrobacter|s__sp. P11G3
h2,g__Mycolicibacterium|s__tokaiense
o__Bacillales,g__Alkalihalobacillus|s__krulwichiae
h1,g__Mannheimia|s__granulomatis
h2,g__Stigmatella|s__aurantiaca
h9,g__Arsenophonus|s__endosymbiont of Aleurodicus dispersus
h1,g__Arthrobacter|s__sp. U41
ButyrateProductionexport,g__Bacteroides|s__thetaiotaomicron
2,g__Corynebacterium|s__mustelae
o__Chlorobiales,g__Chlorobium|s__chlorochromatii
h2,g__Candidatus Hepatoplasma|s__crinochetorum
h7,g__Nonlabens|s__sp. MB-3u-79
h8,g__Serratia|s__sp. JUb9
h1,g__Pseudomonas|s__sp. NC02
h5,g__Candidatus Nitrosotalea|s__okcheonensis
h2,g__Novosphingobium|s__resinovorum
h6,g__Thermus|s__thermophilus
o__Cytophagales,g__Hymenobacter|s__sp. NBH84
h1,g__Burkholderia|s__thailandensis
h7,g__Sinorhizobium|s__meliloti
h8,g__Bacillus|s__atrophaeus
h8,g__Faecalitalea|s__cylindroides
o__Pseudomonadales,g__Moraxella|s__ovis
h9,g__Aeromonas|s__sobria
h0,g__Nitrosopumilus|s__piranensis
h9,g__Staphylococcus|s__condimenti
h5,g__Proteus|s__cibarius
h6,g__Erwinia|s__gerundensis
h0,g__Methanohalobium|s__evestigatum
h4,g__Vibrio|s__vulnificus
h0,g__Pradoshia|s__sp. D12
o__Bacillales,g__Paenibacillus|s__xylanexedens
o__Chromatiales,g__Acidihalobacter|s__ferrooxydans
H2HydrogenProductionexport,g__Bacillus|s__pumilus
h1,g__Planococcus|s__sp. MB-3u-03
h2,g__Staphylococcus|s__muscae
h1,g__Tetragenococcus|s__koreensis
h3,g__Metakosakonia|s__sp. MRY16-398
h9,g__Chryseobacterium|s__camelliae
h9,g__Exiguobacterium|s__antarcticum
h7,g__Roseovarius|s__sp. THAF27
CO2Productionexport,g__Mycoplasma|s__hominis
AcetateConsumptionimportproductionexport,g__Anaerostipes|s__caccae
h8,g__Vibrio|s__tapetis
h0,g__Streptomyces|s__griseorubiginosus
h6,g__Curtobacterium|s__sp. MR_MD2014
h4,g__Metabacillus|s__sp. KUDC1714
h3,g__Streptococcus|s__sp. DAT741
h4,g__Olleya|s__sp. Bg11-27
h6,g__Pseudomonas|s__sp. J380
h2,g__Streptococcus|s__sp. FDAARGOS_192
h2,g__Ligilactobacillus|s__ruminis
h4,g__Halanaerobium|s__praevalens
h8,g__Bacillus|s__sp. NSP9.1
h6,g__Treponema|s__sp. OMZ 804
h1,g__Enterobacter|s__sp. LU1
h5,g__Aquifex|s__aeolicus
h5,g__Kosmotoga|s__bacterium 36B
h1,g__Mesorhizobium|s__sp. NZP2077
h3,g__Antarcticibacterium|s__flavum
h5,g__Streptomyces|s__sp. NA04227
1,g__Desulfotomaculum|s__ruminis
h5,g__Bdellovibrio|s__bacteriovorus
h7,g__Prosthecochloris|s__sp. CIB 2401
h5,g__Methanothrix|s__soehngenii
h7,g__Marivirga|s__tractuosa
h8,g__Nitrosopumilus|s__Candidatus Nitrosopumilus sediminis
h2,g__Mycolicibacterium|s__smegmatis
h0,g__Halomicronema|s__hongdechloris
h3,g__Peribacillus|s__simplex
h4,g__Sulfuriferula|s__nivalis
o__Corynebacteriales,g__Corynebacterium|s__ureicelerivorans
h3,g__Deinococcus|s__sp. AJ005
h2,g__Bartonella|s__grahamii
h7,g__Limosilactobacillus|s__Lactobacillus frumenti
h8,g__Mycobacterium|s__chimaera
h6,g__Stenotrophomonas|s__sp. MYb57
1,g__Pyrobaculum|s__ferrireducens
h5,g__Streptacidiphilus|s__sp. P02-A3a
139,g__Bacillus|s__altitudinis
h1,g__Bartonella|s__krasnovii
h2,g__Flavobacterium|s__branchiophilum
h2,g__Psychromonas|s__sp. CNPT3
h4,g__Klebsiella|s__sp. PO552
h5,g__Vibrio|s__sp. 2521-89
h3,g__Desulfurella|s__acetivorans
h6,g__Bordetella|s__trematum
o__Corynebacteriales,g__Nocardia|s__sp. WCH-YHL-001
h8,g__Pectobacterium|s__wasabiae
o__Pasteurellales,g__Basfia|s__[Mannheimia] succiniciproducens
h4,g__Mesoplasma|s__tabanidae
h6,g__Massilia|s__putida
h1,g__Cronobacter|s__condimenti
h7,g__Dickeya|s__sp. DW 0440
h9,g__Streptomyces|s__spongiicola
h2,g__Methylophaga|s__frappieri
h2,g__Janthinobacterium|s__agaricidamnosum
h2,g__Enterobacter|s__sp. RHBSTW-00422
h5,g__Bacillus|s__sonorensis
h5,g__Bacillus|s__cohnii
h6,g__Pseudomonas|s__sp. phDV1
h6,g__Lysobacter|s__sp. II4
h7,g__Peptoniphilus|s__sp. ING2-D1G
h0,g__Citrobacter|s__farmeri
h4,g__Streptococcus|s__sp. FDAARGOS_520
h7,g__Moraxella|s__cuniculi
o__Bacillales,g__Thermobacillus|s__composti
h0,g__Mycoplasma|s__penetrans
h0,g__Bartonella|s__schoenbuchensis
h0,g__Candidatus Blochmannia|s__Blochmannia endosymbiont of Camponotus nipponensis
h4,g__Streptomyces|s__griseus
h7,g__Pseudoalteromonas|s__marina
h9,g__Schleiferilactobacillus|s__Lactobacillus harbinensis
o__Lactobacillales,g__Streptococcus|s__halotolerans
h9,g__Eubacterium|s__maltosivorans
h9,g__Spirosoma|s__aerolatum
h6,g__Flavobacterium|s__sp. I3-2
h5,g__Mycobacterium|s__sp. DL592
h3,g__Massilia|s__violaceinigra
h1,g__Flavihumibacter|s__sp. SB-02
h0,g__Streptococcus|s__infantarius
h4,g__Ketogulonicigenium|s__robustum
h4,g__Pyrococcus|s__yayanosii
h4,g__Flaviflexus|s__sp. dk850
h6,g__Dinoroseobacter|s__shibae
h6,g__Komagataeibacter|s__rhaeticus
h6,g__Rhizobium|s__selenitireducens
h0,g__Marinobacterium|s__aestuarii
ChenodeoxycholicacidChenodeoxycholateConsumptionimport,g__Bacteroides|s__intestinalis
N-Acetyl-D-GlucosamineN-AcetylglucosamineConsumptionimport,g__Bacteroides|s__thetaiotaomicron
o__Lactobacillales,g__Enterococcus|s__sp. M190262
h8,g__Mycolicibacter|s__terrae
h0,g__Bradyrhizobium|s__sp. SG09
h8,g__Plantactinospora|s__sp. KBS50
h8,g__Lysobacter|s__sp. CW239
o__Campylobacterales,g__Arcobacter|s__aquimarinus
h0,g__Staphylococcus|s__equorum
h1,g__Serratia|s__liquefaciens
h8,g__Denitrovibrio|s__acetiphilus
h6,g__Diaphorobacter|s__sp. JS3050
h9,g__Nitrosopumilus|s__Candidatus Nitrosopumilus sp. SW
h8,g__Olivibacter|s__sp. SDN3
h5,g__Nitrosospira|s__lacus
h7,g__Alteromonas|s__sp. BL110
h9,g__Thermoanaerobacterium|s__sp. RBIITD
h3,g__Pedobacter|s__sp. PACM 27299
o__Corynebacteriales,g__Rhodococcus|s__sp. PBTS 1
h6,g__Ethanoligenens|s__harbinense
h9,g__Candidatus Prometheoarchaeum|s__syntrophicum
L-ArabitolL-ArabinitolD-ArabitolConsumptionimport,g__Actinobacillus|s__succinogenes
h4,g__Stenotrophomonas|s__sp. 169
h3,g__Brevibacterium|s__siliguriense
h3,g__Wolbachia|s__endosymbiont of Drosophila ananassae
203,g__Streptococcus|s__equi
h0,g__Calothrix|s__parietina
h4,g__Paenibacillus|s__sp. E222
h4,g__Planococcus|s__halocryophilus
h7,g__Flavobacterium|s__nackdongense
h7,g__Actinoalloteichus|s__hymeniacidonis
9,g__Staphylococcus|s__kloosii
h0,g__Variovorax|s__boronicumulans
h8,g__Aquaspirillum|s__sp. LM1
h2,g__Paracoccus|s__aminovorans
h9,g__Clostridium|s__intestinale
h2,g__Borreliella|s__burgdorferi
o__Natrialbales,g__Natrinema|s__pallidum
h1,g__Rhizobium|s__leguminosarum
h6,g__Mucilaginibacter|s__sp. HYN0043
h9,g__Thermomonas|s__sp. SY21
h1,g__Magnetococcus|s__marinus
h2,g__Erysipelatoclostridium|s__ramosum
h7,g__Mycobacterium|s__sp. QIA-37
h5,g__Paenibacillus|s__sp. FSL R7-0273
h1,g__Sphingobacterium|s__thalpophilum
h1,g__Marinobacter|s__sp. es.042
h7,g__Stenotrophomonas|s__sp. MYb57
h3,g__Methanolacinia|s__petrolearia
h0,g__Bacillus|s__luti
h8,g__Lactobacillus|s__jensenii
h6,g__Kaistella|s__Chryseobacterium antarcticum
h8,g__Micrococcus|s__sp. KBS0714
h1,g__Tatumella|s__citrea
h0,g__Clostridium|s__sp. MF28
h7,g__Parvimonas|s__micra
h4,g__Blautia|s__sp. YL58
h6,g__Winkia|s__sp. C64
h3,g__Granulicella|s__mallensis
h6,g__Streptomyces|s__sp. 2323.1
h1,g__Bacteroides|s__sp. A1C1
h1,g__Acidovorax|s__sp. 16-35-5
o__Synechococcales,g__Synechococcus|s__sp. WH 7803
h3,g__Eggerthella|s__sp. HF-1101
h4,g__Aeropyrum|s__camini
h5,g__Brucella|s__canis
h3,g__Nocardioides|s__marinisabuli
h2,g__Nostoc|s__sp. NIES-2111
h3,g__Fusobacterium|s__nucleatum
o__Rhizobiales,g__Devosia|s__sp. S02
h9,g__Rhodococcus|s__sp. WAY2
h4,g__Azorhizobium|s__caulinodans
h8,g__Streptomyces|s__sp. SM18
h9,g__Hydrogenobaculum|s__sp. Y04AAS1
h0,g__Methanobacterium|s__formicicum
h5,g__Streptomyces|s__tsukubensis
o__Enterobacterales,g__Candidatus Gullanella|s__endobia
h2,g__Spiroplasma|s__corruscae
o__Enterobacterales,g__Serratia|s__plymuthica
h8,g__Bifidobacterium|s__longum
o__Clostridiales,g__Clostridioides|s__difficile
h6,g__Bartonella|s__sp. TT0105
h0,g__Leclercia|s__sp. 1106151
h2,g__Myroides|s__odoratus
23,g__Magnetococcus|s__marinus
h1,g__Psychrobacter|s__sp. DAB_AL43B
h5,g__Thermogutta|s__terrifontis
h8,g__Candidatus Methylopumilus|s__planktonicus
h5,g__Edaphobacter|s__sp. 12200R-103
h6,g__Commensalibacter|s__sp. ESL0284
h9,g__Ehrlichia|s__canis
o__Rhizobiales,g__Bartonella|s__schoenbuchensis
o__Micrococcales,g__Microbacterium|s__sp. 4R-513
h0,g__Actinoplanes|s__sp. N902-109
h0,g__Francisella|s__sp. FSC1006
h7,g__Bacillus|s__sp. DU-106
h6,g__Azospirillum|s__thiophilum
h5,g__Lysobacter|s__maris
h2,g__Riemerella|s__anatipestifer
h9,g__Zobellella|s__denitrificans
output,2
h3,g__Burkholderia|s__oklahomensis
h7,g__Pseudoalteromonas|s__ruthenica
h0,g__Hyperthermus|s__butylicus
h2,g__Caballeronia|s__sp. SBC2
h4,g__Cupriavidus|s__pinatubonensis
h9,g__Agromyces|s__protaetiae
h1,g__Klebsiella|s__grimontii
h8,g__Citrobacter|s__sp. RHBSTW-00137
h9,g__Yersinia|s__similis
h9,g__Corynebacterium|s__sp. L2-79-05
h9,g__Staphylococcus|s__vitulinus
h0,g__Rhizobium|s__oryzihabitans
h8,g__Candidatus Gullanella|s__endobia
h8,g__Dyella|s__thiooxydans
h2,g__Actinomadura|s__sp. WMMB 499
h9,g__Vibrio|s__gazogenes
h2,g__Pluralibacter|s__gergoviae
h6,g__Haemophilus|s__parahaemolyticus
h3,g__Mycoplasma|s__pulmonis
h1,g__Bacteroides|s__heparinolyticus
181,g__Actinomyces|s__radicidentis
h0,g__Streptomyces|s__sp. SAT1
h4,g__Weissella|s__soli
h8,g__Methanolacinia|s__petrolearia
h4,g__Candidatus Sneabacter|s__namystus
h9,g__Sphingomonas|s__sp. A1
h5,g__Rhizobium|s__sp. NXC24
h2,g__Vagococcus|s__sp. MN-17
h6,g__Saccharomonospora|s__viridis
h5,g__Streptococcus|s__equinus
h0,g__Meiothermus|s__silvanus
h1,g__Aminobacter|s__sp. SR38
h6,g__Dokdonella|s__koreensis
h8,g__Thermosynechococcus|s__sp. NK55a
h2,g__Candidatus Annandia|s__Enterobacteriaceae endosymbiont of Plateumaris braccata
h2,g__Desulfosarcina|s__ovata
h7,g__Kocuria|s__sp. TGY1120_3
h8,g__Candidatus Symbiobacter|s__mobilis
h9,g__Alteromonas|s__sp. Mac1
NH3AmmoniaNH4AmmoniumProductionexport,g__Mycoplasma|s__mobile
h3,g__Desulfurococcus|s__amylolyticus
D-MannitolMannitolConsumptionimport,g__Streptococcus|s__gallolyticus
h0,g__Sphingomonas|s__sp. YZ-8
h2,g__Psychrobacter|s__sp. YP14
h1,g__Haloferax|s__gibbonsii
h0,g__Halobacteriovorax|s__sp. BALOs_7
h3,g__Butyrivibrio|s__hungatei
h1,g__Herbaspirillum|s__seropedicae
h2,g__Sphingorhabdus|s__sp. JK6
9,g__Comamonas|s__aquatica
h3,g__Wenzhouxiangella|s__sp. AB-CW3
h5,g__Pedobacter|s__sp. HDW13
h9,g__Methanothermococcus|s__okinawensis
h7,g__Paenibacillus|s__larvae
h4,g__Coriobacterium|s__glomerans
h6,g__Clostridium|s__cochlearium
h2,g__Sphingobium|s__japonicum
2,g__Hafnia|s__alvei
h0,g__Noviherbaspirillum|s__sp. UKPF54
h3,g__Segniliparus|s__rotundus
h4,g__Rathayibacter|s__sp. VKM Ac-2762
h6,g__Comamonas|s__sp. 7D-2
LactoseConsumptionimport,g__Bifidobacterium|s__adolescentis
5,g__Thermodesulfobacterium|s__geofontis
o__Rhizobiales,g__Bradyrhizobium|s__vignae
h3,g__Thalassococcus|s__sp. S3
h5,g__Thermus|s__sp. CCB_US3_UF1
h3,g__Yersinia|s__canariae
h6,g__Pseudomonas|s__antarctica
h1,g__Streptomyces|s__rectiverticillatus
h5,g__Nocardia|s__terpenica
h1,g__Shewanella|s__sp. YLB-08
h0,g__Advenella|s__kashmirensis
h8,g__Citrobacter|s__freundii complex sp. CFNIH9
h9,g__Myroides|s__odoratus
h2,g__Synechococcus|s__sp. KORDI-52
h6,g__Aquiflexum|s__balticum
h6,g__Pirellula|s__staleyi
h2,g__Streptomyces|s__sp. KPB2
h3,g__Francisella|s__sp. Scap27
h3,g__Methylomicrobium|s__alcaliphilum
h7,g__Brachybacterium|s__sp. SGAir0954
MethaneCH4Productionexport,g__Methanosarcina|s__acetivorans
h4,g__Microbacterium|s__oxydans
h0,g__Streptococcus|s__ruminantium
h5,g__Rickettsia|s__africae
h2,g__Gemmata|s__sp. SH-PL17
h5,g__Parashewanella|s__spongiae
h3,g__Methylovulum|s__psychrotolerans
h7,g__Frederiksenia|s__canicola
TaurocholateConsumptionimport,g__Bifidobacterium|s__adolescentis
h1,g__Sphingobium|s__chlorophenolicum
h9,g__Rathayibacter|s__sp. VKM Ac-2760
h7,g__Vibrio|s__anguillarum
h7,g__Synechococcus|s__sp. A15-60
h0,g__Cupriavidus|s__sp. USMAHM13
h1,g__Natrarchaeobaculum|s__sulfurireducens
h2,g__Bacillus|s__horikoshii
h4,g__Halomonas|s__sp. THAF12
h7,g__Candidatus Carsonella|s__ruddii
h8,g__Pectobacterium|s__atrosepticum
h8,g__Microbulbifer|s__thermotolerans
15,g__Pseudoalteromonas|s__arctica
h4,g__Caulobacter|s__henricii
h6,g__Desulfovibrio|s__alaskensis
h5,g__Candidatus Phytoplasma|s__Chinaberry witches'-broom phytoplasma
h9,g__Chamaesiphon|s__minutus
h2,g__Lacunisphaera|s__limnophila
h5,g__Streptococcus|s__pyogenes
h2,g__Tannerella|s__sp. oral taxon HOT-286
h4,g__Thermococcus|s__sp. EXT12c
h7,g__Verrucosispora|s__maris
h9,g__Altererythrobacter|s__dongtanensis
h3,g__Streptococcus|s__mitis
o__Bacillales,g__Bacillus|s__sp. Pc3
h1,g__Wolbachia|s__endosymbiont of Litomosoides sigmodontis
3,g__Hymenobacter|s__sp. APR13
h6,g__Bacillus|s__sp. Cs-700
h6,g__Rhodococcus|s__sp. DMU1
h4,g__Marinococcus|s__halophilus
h1,g__Candidatus Nucleicultrix|s__amoebiphila
h4,g__Vibrio|s__sp. 09022
h4,g__Cellulomonas|s__sp. Y8
o__Neisseriales,g__Iodobacter|s__fluviatilis
h9,g__Mucilaginibacter|s__sp. G2-14
h0,g__Actinobacillus|s__delphinicola
h3,g__Rippkaea|s__orientalis
o__Corynebacteriales,g__Nocardia|s__cyriacigeorgica
h7,g__Pyrococcus|s__horikoshii
h8,g__Paenibacillus|s__graminis
h8,g__Streptococcus|s__parasanguinis
h8,g__Pseudomonas|s__sp. URMO17WK12:I11
h9,g__Alcanivorax|s__dieselolei
o__Cytophagales,g__Hymenobacter|s__sp. DG01
o__Actinomycetales,g__Actinomyces|s__radicidentis
h9,g__Comamonas|s__thiooxydans
h7,g__Halomonas|s__sp. Y2R2
h7,g__Candidatus Phytoplasma|s__Maize bushy stunt phytoplasma
h0,g__Peribacillus|s__asahii
h1,g__Paenibacillus|s__lentus
h7,g__Rubrobacter|s__indicoceani
8,g__Borrelia|s__maritima
h7,g__Polynucleobacter|s__duraquae
h7,g__Xanthomonas|s__sp. GW
o__Thermococcales,g__Thermococcus|s__sp. 5-4
h8,g__Aliivibrio|s__fischeri
h8,g__Ruegeria|s__sp. PR1b
h4,g__Pseudomonas|s__rhodesiae
h7,g__Methylobacterium|s__sp. 4-46
h2,g__Methanosphaera|s__stadtmanae
o__Pseudomonadales,g__Pseudomonas|s__sp. R4-34-07
h1,g__Pseudarthrobacter|s__sp. BIM B-2242
h4,g__Mycolicibacterium|s__fluoranthenivorans
D-FructoseFructoseConsumptionimport,g__Lactobacillus|s__johnsonii
1,g__Dysosmobacter|s__welbionis
h6,g__Neorickettsia|s__risticii
12,g__Raoultella|s__planticola
LactoseConsumptionimport,g__Lactobacillus|s__johnsonii
h9,g__Burkholderia|s__dolosa
h0,g__Methylorubrum|s__extorquens
h6,g__Lysobacter|s__maris
h6,g__Saccharopolyspora|s__coralli
h1,g__Campylobacter|s__sp. CFSAN093226
h7,g__Aureitalea|s__sp. RR4-38
o__Mycoplasmatales,g__Mycoplasma|s__iowae
h0,g__Bradyrhizobium|s__paxllaeri
4,g__Blautia|s__producta
o__Corynebacteriales,g__Gordonia|s__polyisoprenivorans
17,g__Enterococcus|s__faecium
h5,g__Acinetobacter|s__johnsonii
h1,g__Oricola|s__sp. MEBiC13590
h5,g__Pseudomonas|s__sp. R5-89-07
h9,g__Paenibacillus|s__donghaensis
o__Cellvibrionales,g__Saccharophagus|s__degradans
h5,g__Actinobacillus|s__delphinicola
h8,g__Methanosphaera|s__sp. BMS
h6,g__Aquitalea|s__sp. USM4
o__Micrococcales,g__Micrococcus|s__sp. 28
h0,g__Streptomyces|s__sp. FQ1
6,g__Brevibacterium|s__sp. PAMC23299
h1,g__Halomonas|s__socia
h4,g__Shewanella|s__putrefaciens
h5,g__Massilia|s__oculi
h6,g__Polaribacter|s__sp. L12M9
h7,g__Candidatus Halobonum|s__Halobonum sp. Gai3-2
h3,g__Chlorobium|s__phaeobacteroides
h3,g__Mesorhizobium|s__sp. DCY119
o__Sphingomonadales,g__Sphingomonas|s__sp. Cra20
h5,g__Alteromonas|s__pelagimontana
h7,g__Bifidobacterium|s__asteroides
o__Alteromonadales,g__Pseudoalteromonas|s__sp. Scap06
h1,g__Staphylococcus|s__epidermidis
output,183
h2,g__Idiomarina|s__sp. OT37-5b
h4,g__Halorubrum|s__sp. PV6
h6,g__Porphyrobacter|s__sp. CACIAM 03H1
h7,g__Pseudoalteromonas|s__sp. JSTW
h9,g__Proteiniphilum|s__saccharofermentans
h9,g__Flavobacterium|s__commune
h3,g__Hypericibacter|s__adhaerens
D-GlucoseGlucoseConsumptionimport,g__Megamonas|s__hypermegale
h8,g__Staphylococcus|s__vitulinus
h9,g__Devosia|s__sp. MC521
D-MannitolMannitolConsumptionimport,g__Streptococcus|s__sanguinis
h8,g__Hymenobacter|s__sp. S2-20-2
h6,g__Pediococcus|s__acidilactici
h2,g__Friedmanniella|s__sagamiharensis
h9,g__Burkholderia|s__sp. NRF60-BP8
h6,g__Bradyrhizobium|s__sp. LCT2
h2,g__Stenotrophomonas|s__rhizophila
o__Corynebacteriales,g__Mycobacterium|s__sp. DL440
h6,g__Burkholderia|s__pseudomallei
h8,g__Ornithinimicrobium|s__pratense
h0,g__Vibrio|s__breoganii
h8,g__Mycoplasma|s__canadense
h9,g__Neisseria|s__lactamica
h3,g__Rhodobacter|s__sphaeroides
h5,g__Fusobacterium|s__sp. oral taxon 203
h6,g__Bacillus|s__sp. HNA3
h0,g__Thiomicrorhabdus|s__indica
h4,g__Jeotgalibaca|s__ciconiae
h7,g__Micavibrio|s__aeruginosavorus
h7,g__Parasphingopyxis|s__algicola
h2,g__Comamonas|s__aquatica
o__Neisseriales,g__Aquitalea|s__magnusonii
h8,g__Hungateiclostridium|s__thermocellum
17,g__Caulobacter|s__segnis
H2HydrogenConsumptionimport,g__Methanococcus|s__vannielii
h3,g__Brevundimonas|s__subvibrioides
h8,g__Mycobacterium|s__canettii
h0,g__Bacteroides|s__caccae
h9,g__Paenibacillus|s__bovis
DNARNAPolynucleotideMacromoleculedegradation,g__Streptococcus|s__pneumoniae
o__Spirochaetales,g__Treponema|s__succinifaciens
h4,g__Cellvibrio|s__japonicus
2,g__Ruminiclostridium|s__cellulolyticum
LactoseConsumptionimport,g__Lactobacillus|s__delbrueckii
h3,g__Crateriforma|s__conspicua
h9,g__Acetobacterium|s__sp. KB-1
h5,g__Halomonas|s__huangheensis
28,g__Rhodococcus|s__fascians
o__Bacillales,g__Fictibacillus|s__arsenicus
h5,g__Mycolicibacterium|s__poriferae
h1,g__Cloacibacterium|s__normanense
h2,g__Mycolicibacterium|s__gilvum
h5,g__Bifidobacterium|s__bifidum
h6,g__Synechococcus|s__sp. PCC 7502
h6,g__Mycobacterium|s__sp. DL592
h7,g__Methylomusa|s__anaerophila
PantothenicacidVitaminB5PantothenateConsumptionimport,g__Mycoplasma|s__mycoides
o__Flavobacteriales,g__Epilithonimonas|s__Chryseobacterium lactis
o__Flavobacteriales,g__Polaribacter|s__vadi
h1,g__Thermomonas|s__carbonis
h9,g__Mycobacteroides|s__[Mycobacterium] stephanolepidis
h7,g__Pseudomonas|s__balearica
h1,g__Stenotrophomonas|s__sp. SAU14A_NAIMI4_5
h6,g__Herbaspirillum|s__robiniae
h3,g__Pseudomonas|s__sp. LAB-08
output,CholicacidCholateProductionexport
h4,g__Agrobacterium|s__sp. H13-3
h8,g__Aquiflexum|s__balticum
49,g__Caulobacter|s__mirabilis
o__Streptomycetales,g__Streptomyces|s__fulvissimus
h0,g__Rhizobium|s__lusitanum
h0,g__Streptomyces|s__venezuelae
h6,g__Rhodococcus|s__sp. BH4
h7,g__Bacillus|s__sp. AM1(2019)
h9,g__Phocaeicola|s__salanitronis
h7,g__Geodermatophilus|s__obscurus
h8,g__Mycobacterium|s__sp. DL440
h9,g__Arthrobacter|s__sp. UKPF54-2
h8,g__Chelativorans|s__sp. BNC1
h3,g__Caldicellulosiruptor|s__kristjanssonii
h5,g__Planococcus|s__kocurii
h1,g__Escherichia|s__sp. E4742
h0,g__Protaetiibacter|s__sp. SSC-01
h8,g__Acidibrevibacterium|s__fodinaquatile
h1,g__Aquabacterium|s__olei
h6,g__Marivivens|s__sp. JLT3646
h3,g__Duganella|s__sp. AF9R3
0,g__Enterococcus|s__gallinarum
h2,g__Rothia|s__amarae
h6,g__Agromyces|s__sp. KACC 19306
h9,g__Aeromonas|s__sp. ASNIH1
h5,g__Glaciihabitans|s__sp. INWT7
o__Pseudomonadales,g__Oblitimonas|s__alkaliphila
16,g__Bifidobacterium|s__pullorum
21,g__Vibrio|s__scophthalmi
h5,g__Mesorhizobium|s__opportunistum
h8,g__Salinimonas|s__sp. KX18D6
h0,g__Providencia|s__sneebia
h3,g__Selenomonas|s__ruminantium
h4,g__Haloprofundus|s__sp. MHR1
h0,g__Paenibacillus|s__sp. M-152
h6,g__Leptotrichia|s__sp. oral taxon 212
0,g__Novosphingobium|s__ginsenosidimutans
h9,g__Roseovarius|s__sp. THAF27
h6,g__Rathayibacter|s__sp. VKM Ac-2760
h1,g__Sulfurihydrogenibium|s__sp. YO3AOP1
o__Archaeoglobales,g__Geoglobus|s__acetivorans
o__Burkholderiales,g__Diaphorobacter|s__sp. JS3050
H2O2Productionexport,g__Streptococcus|s__pyogenes
h6,g__Dickeya|s__sp. Secpp 1600
o__Campylobacterales,g__Campylobacter|s__sp. CFSAN093257
h4,g__Eikenella|s__exigua
h6,g__Planctomyces|s__sp. SH-PL14
h4,g__Campylobacter|s__sp. RM12175
h3,g__Gloeobacter|s__kilaueensis
h7,g__Psychrobacter|s__sp. 28M-43
h9,g__Dechloromonas|s__sp. HYN0024
h8,g__Planobispora|s__rosea
o__Thermoproteales,g__Vulcanisaeta|s__moutnovskia
h8,g__Desulfovibrio|s__salexigens
h5,g__Pseudomonas|s__entomophila
h5,g__Haloferax|s__mediterranei
h5,g__Xylophilus|s__rhododendri
253,g__Nocardioides|s__sp. ZJ1313
h0,g__Citrobacter|s__sp. RHBSTW-00524
h2,g__Sodalis|s__Candidatus Sodalis pierantonius
h5,g__Streptococcus|s__australis
o__Parachlamydiales,g__Candidatus Protochlamydia|s__naegleriophila
h6,g__Alcaligenes|s__faecalis
h6,g__Stenotrophomonas|s__sp. Pemsol
h7,g__Prevotella|s__denticola
h7,g__Ochrobactrum|s__sp. MT180101
h5,g__Kocuria|s__sp. TGY1127_2
h9,g__Prosthecochloris|s__sp. CIB 2401
h7,g__Salmonella|s__sp. SJTUF14154
h9,g__Haloferax|s__volcanii
o__Cytophagales,g__Leadbetterella|s__byssophila
h0,g__Pseudomonas|s__sp. ADAK13
h9,g__Pontibacter|s__actiniarum
h6,g__Staphylococcus|s__piscifermentans
h9,g__Thermofilum|s__pendens
h0,g__Deinococcus|s__maricopensis
h1,g__Altererythrobacter|s__dongtanensis
h4,g__Pectobacterium|s__carotovorum
h2,g__Akkermansia|s__muciniphila
h4,g__Flavobacterium|s__sp. xlx-214
AcetateConsumptionimportproductionexport,g__Eubacterium|s__limosum
h4,g__Novosphingobium|s__sp. ABRDHK2
h6,g__Hydrogenophaga|s__sp. PAMC20947
h7,g__Citrobacter|s__sp. RHBSTW-00821
o__Alteromonadales,g__Marinobacter|s__sp. LQ44
h8,g__Polaromonas|s__sp. W11N
h7,g__Sphingomonas|s__sp. MM-1
h2,g__Micromonospora|s__auratinigra
h9,g__Paraburkholderia|s__atlantica
o__Pseudomonadales,g__Moraxella|s__catarrhalis
h0,g__Paraglaciecola|s__psychrophila
h9,g__Aquitalea|s__magnusonii
h2,g__Leptolyngbya|s__sp. NIES-3755
h5,g__Cylindrospermopsis|s__curvispora
h2,g__Maribacter|s__sp. 1_2014MBL_MicDiv
h6,g__Leuconostoc|s__pseudomesenteroides
h1,g__Nonlabens|s__dokdonensis
h6,g__Bosea|s__sp. RAC05
h6,g__Streptomyces|s__sp. ICC4
h7,g__Methanosalsum|s__zhilinae
h5,g__Thermus|s__thermophilus
h6,g__Candidatus Nitrosotalea|s__okcheonensis
o__Neisseriales,g__Neisseria|s__sp. 10022
h7,g__Shewanella|s__sp. Scap07
h7,g__Sphingobacterium|s__sp. DR205
o__Streptomycetales,g__Streptomyces|s__spectabilis
26,g__Desulfobulbus|s__propionicus
h4,g__Rhodoferax|s__saidenbachensis
h0,g__Limosilactobacillus|s__Lactobacillus pontis
h3,g__Arsenophonus|s__endosymbiont of Aphis craccivora
h1,g__Thiomonas|s__sp. X19
h6,g__Spirosoma|s__sp. TS118
h1,g__Arcanobacterium|s__sp. 2701
h7,g__Paracoccus|s__yeei
h5,g__Aminobacter|s__aminovorans
h5,g__Wolbachia|s__pipientis
h7,g__Actinosynnema|s__mirum
h8,g__Leisingera|s__sp. NJS204
h7,g__Corynebacterium|s__sp. 4H37-19
h2,g__Sphingopyxis|s__macrogoltabida
h6,g__Rhizobium|s__sp. N324
